ImageId,WKT_Pix
AOI_2_Vegas_img1116,"LINESTRING (92.52 0.00, 230.32 150.95, 379.12 313.93, 575.64 529.18, 673.65 636.53, 708.31 674.49, 812.08 788.15, 827.33 805.01, 1275.24 1300.00)"
AOI_2_Vegas_img1116,"LINESTRING (591.02 0.00, 637.99 57.12, 681.09 109.54, 427.63 266.02, 374.70 260.78, 320.82 213.12, 230.32 150.95, 137.82 233.54)"
AOI_2_Vegas_img1116,"LINESTRING (1300.00 1223.28, 1183.99 1095.97, 809.31 684.84, 756.51 626.90, 527.40 375.50, 427.63 266.02, 222.53 40.96, 185.20 0.00)"
AOI_2_Vegas_img1116,"LINESTRING (290.59 0.00, 222.53 40.96)"
AOI_2_Vegas_img1116,"LINESTRING (712.02 1300.00, 678.34 1263.84, 629.99 1211.94, 354.26 904.27, 321.25 897.88, 56.17 1054.38, 174.34 1219.40, 248.29 1300.00)"
AOI_2_Vegas_img1116,"LINESTRING (310.22 0.00, 409.62 106.35, 463.91 75.48, 517.14 129.77, 579.95 96.77)"
AOI_2_Vegas_img1116,"LINESTRING (320.42 822.93, 368.10 864.88, 483.07 955.37, 536.30 1011.80, 529.92 1032.03)"
AOI_2_Vegas_img1116,"LINESTRING (499.52 0.00, 579.95 96.77, 637.99 57.12)"
AOI_2_Vegas_img1116,"LINESTRING (575.64 529.18, 582.61 620.02, 543.22 671.12, 526.19 692.42)"
AOI_2_Vegas_img1116,"LINESTRING (554.40 736.06, 606.57 821.23, 608.70 854.24, 639.57 872.33, 685.35 876.59, 827.33 805.01)"
AOI_2_Vegas_img1116,"LINESTRING (678.34 1263.84, 624.61 1300.00)"
AOI_2_Vegas_img1116,"LINESTRING (760.56 199.55, 588.47 301.17, 554.40 254.33, 678.96 181.94)"
AOI_2_Vegas_img1116,"LINESTRING (681.09 109.54, 760.56 199.55, 846.94 297.37, 857.82 309.69, 987.97 435.03, 1001.54 448.09, 1038.80 458.73, 1267.69 453.41, 1300.00 456.84)"
AOI_2_Vegas_img1116,"LINESTRING (692.88 0.00, 730.06 41.41)"
AOI_2_Vegas_img1116,"LINESTRING (694.25 399.39, 800.33 333.11, 846.94 297.37, 909.98 251.14)"
AOI_2_Vegas_img1116,"LINESTRING (1070.74 742.98, 1191.04 871.80, 1251.72 953.78)"
AOI_2_Vegas_img1116,"LINESTRING (1247.46 521.55, 803.52 526.87, 694.25 399.39, 650.22 348.02, 755.61 284.14, 800.33 333.11, 854.62 391.66, 938.73 476.83, 987.97 435.03, 1039.86 391.13, 1105.87 381.55)"
AOI_2_Vegas_img1116,"LINESTRING (1300.00 710.49, 1236.84 708.26, 1195.30 706.79, 1129.29 704.66)"
AOI_2_Vegas_img1116,"LINESTRING (1300.00 879.49, 1129.29 704.66)"
AOI_2_Vegas_img1116,"LINESTRING (1129.29 704.66, 1076.06 718.50, 1070.74 742.98, 1036.67 798.34, 1194.23 985.71, 1251.72 953.78, 1282.59 981.46, 1300.00 968.19)"
AOI_2_Vegas_img1116,"LINESTRING (1300.00 1033.56, 1183.99 1095.97)"
AOI_2_Vegas_img1116,"LINESTRING (1300.00 377.08, 1228.30 375.16)"
AOI_2_Vegas_img1116,"LINESTRING (1236.84 708.26, 1250.65 723.82, 1300.00 780.23)"
AOI_2_Vegas_img41,"LINESTRING (1300.00 182.18, 0.00 162.94)"
AOI_2_Vegas_img41,"LINESTRING (0.00 493.06, 57.51 498.06, 266.60 523.90)"
AOI_2_Vegas_img41,"LINESTRING (0.00 964.19, 10.93 966.39, 126.82 982.72, 280.12 1008.01, 459.22 1035.40, 616.73 1059.63, 720.51 1057.52, 834.82 1051.73, 911.73 1061.21, 1006.02 1080.70, 1219.37 1126.53, 1300.00 1145.37)"
AOI_2_Vegas_img41,"LINESTRING (1164.06 257.85, 1154.66 439.33)"
AOI_2_Vegas_img41,"LINESTRING (1300.00 259.25, 1164.06 257.85, 311.24 249.03, 268.95 274.87, 266.60 523.90, 520.33 563.84, 687.13 570.89, 788.16 601.43, 962.01 646.07, 1250.98 660.17, 1300.00 671.97)"
AOI_2_Vegas_img1460,"LINESTRING (0.00 136.77, 40.22 155.26, 57.18 145.78, 72.83 152.10)"
AOI_2_Vegas_img1460,"LINESTRING (0.00 389.90, 4.47 383.31, 38.49 333.09, 91.18 255.31, 138.64 185.25, 215.99 71.09, 221.53 62.90, 246.14 26.58, 251.51 18.65, 264.15 0.00)"
AOI_2_Vegas_img1460,"LINESTRING (62.40 428.60, 32.40 444.93, 0.00 491.86)"
AOI_2_Vegas_img1460,"LINESTRING (1300.00 697.99, 1256.42 695.83, 1008.74 684.10, 128.92 646.71, 0.00 641.06)"
AOI_2_Vegas_img1460,"LINESTRING (0.00 692.94, 593.62 714.12, 1006.78 732.03, 1185.49 748.26, 1300.00 754.97)"
AOI_2_Vegas_img1460,"LINESTRING (0.00 724.87, 208.16 726.76, 396.65 727.82, 474.91 727.82, 593.62 714.12)"
AOI_2_Vegas_img1460,"LINESTRING (4.47 383.31, 73.48 413.85, 62.40 428.60, 348.71 539.20)"
AOI_2_Vegas_img1460,"LINESTRING (38.49 333.09, 345.45 467.05, 397.63 381.20, 177.42 290.74, 91.18 255.31)"
AOI_2_Vegas_img1460,"LINESTRING (60.42 0.00, 140.22 36.46, 215.99 71.09)"
AOI_2_Vegas_img1460,"LINESTRING (140.22 36.46, 72.83 152.10, 138.64 185.25)"
AOI_2_Vegas_img1460,"LINESTRING (177.42 290.74, 302.73 98.91, 221.53 62.90)"
AOI_2_Vegas_img1460,"LINESTRING (246.14 26.58, 194.19 0.00)"
AOI_2_Vegas_img1460,"LINESTRING (251.51 18.65, 547.31 150.52, 596.88 70.47, 569.50 58.85, 430.85 0.00)"
AOI_2_Vegas_img1460,"LINESTRING (1300.00 11.99, 1042.21 399.73, 1028.79 420.47, 958.18 529.65, 882.87 646.12, 773.95 809.39, 733.86 869.00, 708.08 907.35, 446.17 1300.00)"
AOI_2_Vegas_img1460,"LINESTRING (569.50 58.85, 611.95 0.00)"
AOI_2_Vegas_img1460,"LINESTRING (692.64 0.00, 635.36 86.79, 596.88 70.47)"
AOI_2_Vegas_img1460,"LINESTRING (784.67 875.60, 733.86 869.00)"
AOI_2_Vegas_img1460,"LINESTRING (1073.30 887.66, 1028.84 898.51, 1015.08 898.51, 808.60 891.39, 784.67 875.60)"
AOI_2_Vegas_img1460,"LINESTRING (1073.30 887.66, 1031.49 872.04, 1010.38 871.25, 815.78 855.97, 784.67 875.60)"
AOI_2_Vegas_img1460,"LINESTRING (958.18 529.65, 1118.76 539.34, 1252.75 547.42, 1290.49 547.08, 1300.00 547.15)"
AOI_2_Vegas_img1460,"LINESTRING (1118.76 539.34, 1089.25 514.75, 1060.33 493.72, 1041.92 464.27, 1028.79 420.47)"
AOI_2_Vegas_img1460,"LINESTRING (1300.00 900.68, 1073.30 887.66)"
AOI_2_Vegas_img1460,"LINESTRING (1300.00 683.16, 1256.42 695.83)"
AOI_2_Vegas_img1460,"LINESTRING (1290.49 547.08, 1300.00 530.15)"
AOI_2_Vegas_img1460,"LINESTRING (397.63 381.20, 418.17 344.86, 461.87 361.71, 441.65 399.63, 397.63 381.20)"
AOI_2_Vegas_img601,"LINESTRING (0.00 127.39, 59.27 106.50, 189.12 106.50, 208.28 160.78, 365.81 162.91, 362.09 142.16)"
AOI_2_Vegas_img601,"LINESTRING (0.00 205.32, 50.75 192.71, 82.69 168.23, 192.32 165.04, 208.28 160.78)"
AOI_2_Vegas_img601,"LINESTRING (0.00 399.76, 76.30 403.46, 75.23 472.77)"
AOI_2_Vegas_img601,"LINESTRING (759.47 316.23, 733.57 391.86, 725.28 443.66, 707.59 477.53, 623.93 474.51, 546.02 474.51, 367.94 474.51, 342.93 474.51, 279.61 474.10, 166.75 473.37, 75.23 472.77, 15.10 472.38, 0.00 472.07)"
AOI_2_Vegas_img601,"LINESTRING (1300.00 576.63, 1218.77 570.76, 1163.75 566.78, 1119.42 563.58, 980.41 550.57, 869.24 540.16, 774.65 535.55, 709.72 536.61, 609.47 534.83, 521.54 537.71, 446.59 540.16, 402.51 540.38, 237.92 541.22, 130.16 536.91, 78.23 534.83, 0.00 532.78)"
AOI_2_Vegas_img601,"LINESTRING (0.00 591.91, 8.71 591.86, 130.58 592.13)"
AOI_2_Vegas_img601,"LINESTRING (132.18 732.05, 0.00 737.85)"
AOI_2_Vegas_img601,"LINESTRING (0.00 799.13, 132.99 799.13)"
AOI_2_Vegas_img601,"LINESTRING (101.26 860.17, 0.00 859.77)"
AOI_2_Vegas_img601,"LINESTRING (0.00 921.78, 52.76 921.65)"
AOI_2_Vegas_img601,"LINESTRING (0.00 981.53, 29.62 948.95, 41.71 935.66, 52.76 921.65, 77.10 890.80, 101.26 860.17, 133.24 819.64, 132.99 799.13, 132.66 771.80, 132.18 732.05, 131.12 645.08, 130.58 592.13, 130.16 536.91)"
AOI_2_Vegas_img601,"LINESTRING (0.00 1016.53, 150.81 1015.49, 507.01 1016.53)"
AOI_2_Vegas_img601,"LINESTRING (507.26 1078.26, 344.53 1075.09, 0.00 1078.97)"
AOI_2_Vegas_img601,"LINESTRING (0.00 1140.76, 507.49 1135.77)"
AOI_2_Vegas_img601,"LINESTRING (0.00 1198.50, 507.38 1197.50, 724.87 1199.86, 779.00 1203.32, 885.50 1211.33, 883.32 1149.60)"
AOI_2_Vegas_img601,"LINESTRING (0.00 1259.29, 507.64 1260.34)"
AOI_2_Vegas_img601,"LINESTRING (505.80 954.79, 337.07 952.69, 29.62 948.95)"
AOI_2_Vegas_img601,"LINESTRING (59.27 106.50, 82.69 168.23, 81.62 209.74, 80.84 235.52, 76.30 385.37, 76.30 403.46)"
AOI_2_Vegas_img601,"LINESTRING (77.10 890.80, 415.84 892.55, 487.11 888.50, 532.92 873.39, 643.09 872.86)"
AOI_2_Vegas_img601,"LINESTRING (271.94 228.05, 189.98 230.18, 80.84 235.52)"
AOI_2_Vegas_img601,"LINESTRING (132.66 771.80, 192.85 769.61, 191.79 705.75, 375.92 704.68, 396.78 704.78)"
AOI_2_Vegas_img601,"LINESTRING (133.24 819.64, 145.48 834.54, 447.48 829.05)"
AOI_2_Vegas_img601,"LINESTRING (279.61 474.10, 278.53 459.88, 275.34 286.38, 169.97 288.51, 166.75 473.37)"
AOI_2_Vegas_img601,"LINESTRING (192.85 769.61, 204.56 770.68, 403.60 763.23)"
AOI_2_Vegas_img601,"LINESTRING (275.34 286.38, 271.94 228.05, 366.67 231.78, 529.01 234.06, 669.49 236.03, 666.96 157.38, 660.08 58.96, 655.95 0.00)"
AOI_2_Vegas_img601,"LINESTRING (363.45 59.83, 501.85 61.47, 660.08 58.96, 757.51 55.16)"
AOI_2_Vegas_img601,"LINESTRING (364.43 0.00, 363.45 59.83, 362.09 142.16, 666.96 157.38, 758.26 155.62)"
AOI_2_Vegas_img601,"LINESTRING (365.81 162.91, 366.67 231.78, 367.68 287.69, 369.01 376.85, 367.94 474.51)"
AOI_2_Vegas_img601,"LINESTRING (546.02 474.51, 540.37 393.74, 532.72 284.46, 367.68 287.69)"
AOI_2_Vegas_img601,"LINESTRING (521.54 537.71, 517.50 591.38, 516.42 605.70, 400.46 599.16)"
AOI_2_Vegas_img601,"LINESTRING (402.51 540.38, 400.46 599.16, 396.78 704.78, 396.15 722.78, 403.60 763.23, 447.48 829.05, 487.11 888.50, 503.65 913.30, 504.91 937.65, 505.80 954.79, 506.84 975.04, 506.94 998.20, 507.01 1016.53, 507.26 1078.26, 507.49 1135.77, 507.38 1197.50, 507.85 1226.52, 507.91 1241.14, 507.64 1260.34, 507.09 1300.00)"
AOI_2_Vegas_img601,"LINESTRING (504.91 937.65, 634.04 938.05, 635.64 997.13, 506.94 998.20)"
AOI_2_Vegas_img601,"LINESTRING (885.77 1233.15, 783.59 1231.56, 725.58 1229.69, 507.85 1226.52)"
AOI_2_Vegas_img601,"LINESTRING (516.42 605.70, 585.61 705.75, 653.71 706.28, 715.51 706.76)"
AOI_2_Vegas_img601,"LINESTRING (517.50 591.38, 610.09 591.86, 639.89 602.50, 653.73 684.46, 653.71 706.28)"
AOI_2_Vegas_img601,"LINESTRING (532.72 284.46, 529.01 234.06)"
AOI_2_Vegas_img601,"LINESTRING (540.37 393.74, 674.28 395.16, 672.00 319.45, 669.49 236.03)"
AOI_2_Vegas_img601,"LINESTRING (672.00 319.45, 759.47 316.23)"
AOI_2_Vegas_img601,"LINESTRING (674.28 395.16, 733.57 391.86)"
AOI_2_Vegas_img601,"LINESTRING (727.26 1300.00, 725.58 1229.69, 724.87 1199.86, 718.23 920.90, 715.51 706.76, 715.04 669.68, 709.72 536.61, 707.59 477.53, 772.52 481.79, 777.08 383.57, 759.47 316.23)"
AOI_2_Vegas_img601,"LINESTRING (757.10 0.00, 757.51 55.16, 758.26 155.62, 758.69 213.13, 759.22 283.09, 759.47 316.23)"
AOI_2_Vegas_img601,"LINESTRING (758.69 213.13, 934.26 226.84, 1000.25 231.63)"
AOI_2_Vegas_img601,"LINESTRING (826.31 288.03, 759.22 283.09)"
AOI_2_Vegas_img601,"LINESTRING (773.90 828.15, 851.44 828.69, 1174.06 831.36)"
AOI_2_Vegas_img601,"LINESTRING (1300.00 524.88, 1045.75 502.74, 988.61 497.76, 977.76 496.96, 857.55 488.08, 772.52 481.79, 774.65 535.55, 773.90 828.15, 773.58 948.57, 779.05 1021.95, 781.04 1048.63, 779.00 1203.32, 783.59 1231.56, 777.84 1291.34, 777.89 1300.00)"
AOI_2_Vegas_img601,"LINESTRING (1175.87 951.60, 854.10 954.82, 856.76 1020.28, 779.05 1021.95)"
AOI_2_Vegas_img601,"LINESTRING (860.82 452.49, 838.47 442.38, 816.65 431.74, 815.05 415.77, 826.23 347.65)"
AOI_2_Vegas_img601,"LINESTRING (826.31 288.03, 854.97 289.11, 881.16 292.47, 975.24 304.54, 977.37 439.72, 977.76 496.96)"
AOI_2_Vegas_img601,"LINESTRING (826.31 288.03, 826.23 347.65, 849.11 360.95, 866.67 377.98, 865.61 408.32, 880.51 413.64)"
AOI_2_Vegas_img601,"LINESTRING (1186.46 659.18, 1175.55 705.22, 1177.17 766.38, 1173.68 806.60, 1174.06 831.36, 1167.56 895.21, 1175.87 951.60, 1176.34 983.29, 1177.18 1021.81, 1178.58 1086.81, 1171.82 1144.81, 1181.40 1217.72, 1172.35 1281.05, 1117.01 1288.50, 1026.53 1289.57, 886.00 1286.26, 845.59 1285.31)"
AOI_2_Vegas_img601,"LINESTRING (989.28 767.48, 849.84 772.27)"
AOI_2_Vegas_img601,"LINESTRING (1171.82 1144.81, 970.14 1148.16, 883.32 1149.60, 851.44 1150.13)"
AOI_2_Vegas_img601,"LINESTRING (853.57 893.61, 851.44 828.69, 849.84 772.27, 848.78 735.02, 849.31 599.84, 974.38 602.50, 980.41 550.57)"
AOI_2_Vegas_img601,"LINESTRING (1167.56 895.21, 853.57 893.61, 854.10 954.82)"
AOI_2_Vegas_img601,"LINESTRING (856.76 1020.28, 966.93 1018.68)"
AOI_2_Vegas_img601,"LINESTRING (881.16 292.47, 877.32 361.49, 880.51 413.64, 874.66 442.91, 860.82 452.49, 857.55 488.08)"
AOI_2_Vegas_img601,"LINESTRING (886.00 1286.26, 885.77 1233.15, 885.50 1211.33, 1181.40 1217.72)"
AOI_2_Vegas_img601,"LINESTRING (968.59 1085.71, 1178.58 1086.81)"
AOI_2_Vegas_img601,"LINESTRING (1177.18 1021.81, 966.93 1018.68, 968.59 1085.71, 970.14 1148.16)"
AOI_2_Vegas_img601,"LINESTRING (981.30 697.23, 989.28 767.48, 1177.17 766.38)"
AOI_2_Vegas_img601,"LINESTRING (1026.53 1289.57, 1026.71 1300.00)"
AOI_2_Vegas_img601,"LINESTRING (1300.00 233.06, 1079.55 216.73, 1093.39 125.19, 1090.20 41.10, 1031.65 40.04)"
AOI_2_Vegas_img601,"LINESTRING (1045.75 502.74, 1042.30 285.91, 1300.00 304.39)"
AOI_2_Vegas_img601,"LINESTRING (1163.75 566.78, 1171.02 634.17, 1186.46 659.18)"
AOI_2_Vegas_img601,"LINESTRING (1175.55 705.22, 981.30 697.23, 974.38 602.50, 998.33 631.24, 1171.02 634.17)"
AOI_2_Vegas_img601,"LINESTRING (1186.46 659.18, 1198.70 634.70, 1215.73 582.55, 1218.77 570.76, 1230.09 542.87, 1287.59 545.97, 1300.00 537.94)"
AOI_2_Vegas_img601,"LINESTRING (1186.46 659.18, 1225.04 645.61, 1300.00 659.28)"
AOI_2_Vegas_img1457,"LINESTRING (86.69 1300.00, 82.32 1297.43, 17.34 1217.83, 0.00 1198.83)"
AOI_2_Vegas_img1457,"LINESTRING (790.61 882.64, 768.95 962.78, 751.62 1055.38, 677.98 1190.21, 609.20 1294.18, 602.24 1300.00)"
AOI_2_Vegas_img1457,"LINESTRING (658.13 0.00, 748.37 86.08, 812.27 172.18, 840.97 250.16, 838.80 537.15, 829.60 699.06)"
AOI_2_Vegas_img1457,"LINESTRING (693.47 1300.00, 769.22 1187.62, 839.07 1081.91, 883.48 1052.94)"
AOI_2_Vegas_img1457,"LINESTRING (770.87 1300.00, 779.20 1287.44, 800.47 1253.33, 890.79 1108.44, 883.48 1052.94)"
AOI_2_Vegas_img1457,"LINESTRING (790.61 882.64, 756.49 871.26, 735.37 841.48, 741.33 791.12, 775.99 739.14, 829.60 699.06)"
AOI_2_Vegas_img1457,"LINESTRING (829.60 699.06, 854.51 744.01, 869.13 803.03, 843.13 846.90, 790.61 882.64)"
AOI_2_Vegas_img1457,"LINESTRING (800.47 1253.33, 847.74 1270.24, 910.26 1267.60, 1090.24 1263.36, 1104.01 1248.54, 1111.42 1105.62)"
AOI_2_Vegas_img1457,"LINESTRING (883.48 1052.94, 906.47 1028.55, 927.88 1005.83)"
AOI_2_Vegas_img1457,"LINESTRING (954.69 1047.52, 906.47 1028.55)"
AOI_2_Vegas_img1457,"LINESTRING (927.88 1005.83, 931.40 953.57, 1026.72 808.12, 1040.48 762.60, 1198.55 528.58, 1203.53 521.21, 1300.00 373.34)"
AOI_2_Vegas_img1457,"LINESTRING (1059.54 863.17, 967.68 993.37, 927.88 1005.83)"
AOI_2_Vegas_img1457,"LINESTRING (1059.54 863.17, 1109.30 883.29, 1114.59 897.05, 1110.36 913.99, 1095.54 941.52, 1094.48 1007.16, 1108.24 1023.04, 1300.00 1030.00)"
AOI_2_Vegas_img1457,"LINESTRING (1059.54 863.17, 1204.58 646.14, 1249.63 572.93, 1280.81 522.27, 1300.00 494.29)"
AOI_2_Vegas_img1457,"LINESTRING (1189.77 1094.02, 1188.70 1298.30, 1188.07 1300.00)"
AOI_2_Vegas_img1457,"LINESTRING (1198.55 528.58, 1249.63 572.93, 1263.49 595.61, 1300.00 596.52)"
AOI_2_Vegas_img1457,"LINESTRING (1204.58 646.14, 1233.17 667.31, 1300.00 668.65)"
AOI_2_Vegas_img1457,"LINESTRING (1280.81 522.27, 1300.00 526.11)"
AOI_2_Vegas_img1457,"LINESTRING (954.69 1047.52, 964.70 1077.04)"
AOI_2_Vegas_img1457,"LINESTRING (964.70 1077.04, 1010.84 1092.91)"
AOI_2_Vegas_img1457,"LINESTRING (1010.84 1092.91, 1111.42 1105.62)"
AOI_2_Vegas_img1457,"LINESTRING (1111.42 1105.62, 1165.94 1093.97)"
AOI_2_Vegas_img1457,"LINESTRING (1165.94 1093.97, 1179.18 1094.00)"
AOI_2_Vegas_img1457,"LINESTRING (954.69 1047.52, 999.90 1045.36)"
AOI_2_Vegas_img1457,"LINESTRING (999.90 1045.36, 1027.25 1053.74)"
AOI_2_Vegas_img1457,"LINESTRING (1027.25 1053.74, 1089.71 1073.85)"
AOI_2_Vegas_img1457,"LINESTRING (1089.71 1073.85, 1165.94 1093.97)"
AOI_2_Vegas_img1457,"LINESTRING (1179.18 1094.00, 1189.77 1094.02)"
AOI_2_Vegas_img1457,"LINESTRING (1189.77 1094.02, 1300.00 1094.26)"
AOI_2_Vegas_img194,"LINESTRING (22.09 0.00, 27.12 9.76, 17.72 425.60, 0.00 424.97)"
AOI_2_Vegas_img194,"LINESTRING (0.00 875.24, 64.06 874.85, 149.28 874.32, 151.63 780.35, 155.52 770.63, 165.73 745.11, 161.03 524.27, 17.72 425.60, 244.66 437.35, 329.59 441.75, 331.25 486.67, 341.67 769.01, 350.74 1014.99, 509.32 1029.09, 516.18 1243.79, 517.54 1286.34, 432.20 1288.34, 153.98 1294.86, 155.75 1300.00)"
AOI_2_Vegas_img194,"LINESTRING (0.00 1296.65, 65.14 1295.86, 88.56 1295.62, 153.98 1294.86, 153.30 1234.31, 149.28 874.32)"
AOI_2_Vegas_img194,"LINESTRING (65.14 1295.86, 62.98 956.73, 64.06 874.85)"
AOI_2_Vegas_img194,"LINESTRING (88.70 1300.00, 88.56 1295.62)"
AOI_2_Vegas_img194,"LINESTRING (516.18 1243.79, 421.00 1228.89, 153.30 1234.31)"
AOI_2_Vegas_img194,"LINESTRING (341.67 769.01, 253.09 765.78, 155.52 770.63)"
AOI_2_Vegas_img194,"LINESTRING (161.03 524.27, 205.18 494.25, 245.64 488.93, 291.43 486.80, 331.25 486.67)"
AOI_2_Vegas_img194,"LINESTRING (244.66 437.35, 245.64 488.93, 253.09 765.78)"
AOI_2_Vegas_img194,"LINESTRING (432.62 1300.00, 432.20 1288.34)"
AOI_2_Vegas_img194,"LINESTRING (517.54 1286.34, 617.87 1297.92)"
AOI_2_Vegas_img194,"LINESTRING (751.88 0.00, 750.57 0.60, 708.26 20.09, 613.44 35.89, 612.39 137.04, 615.55 248.71, 618.71 429.93, 622.93 582.69, 622.02 624.82, 619.76 729.14, 622.93 922.99, 620.82 1117.90, 617.87 1297.92, 617.83 1300.00)"
AOI_2_Vegas_img194,"LINESTRING (622.02 624.82, 743.03 634.32, 851.55 658.55, 931.84 698.96, 1043.30 755.48, 1166.56 782.87, 1300.00 798.63)"
AOI_2_Vegas_img194,"LINESTRING (1300.00 960.36, 1186.71 957.63, 991.28 962.37, 978.64 962.90, 864.85 959.74, 764.76 959.21, 697.33 963.95, 702.60 1078.79)"
AOI_2_Vegas_img194,"LINESTRING (750.57 0.60, 750.07 0.00)"
AOI_2_Vegas_img194,"LINESTRING (1036.20 1.82, 980.08 101.21, 980.08 368.82, 979.03 576.37, 952.69 673.30, 931.84 698.96, 856.82 791.30)"
AOI_2_Vegas_img194,"LINESTRING (991.28 962.37, 988.64 1099.86)"
AOI_2_Vegas_img194,"LINESTRING (1300.00 134.55, 1188.05 82.42, 1067.79 26.41, 1036.20 1.82, 1033.87 0.00)"
AOI_2_Vegas_img194,"LINESTRING (1091.40 1300.00, 1091.37 1298.99)"
AOI_2_Vegas_img194,"LINESTRING (1254.76 0.00, 1252.96 2.71, 1188.05 82.42)"
AOI_2_Vegas_img240,"LINESTRING (0.00 310.82, 244.54 812.28, 535.17 720.25)"
AOI_2_Vegas_img240,"LINESTRING (0.00 1026.25, 7.19 1049.63)"
AOI_2_Vegas_img240,"LINESTRING (0.00 1049.53, 7.19 1049.63, 239.70 1073.85, 438.29 1161.04, 644.49 1300.00)"
AOI_2_Vegas_img240,"LINESTRING (0.00 1232.82, 41.60 1233.98, 57.91 1291.05, 71.11 1300.00)"
AOI_2_Vegas_img240,"LINESTRING (49.01 1300.00, 57.91 1291.05)"
AOI_2_Vegas_img240,"LINESTRING (187.23 0.00, 535.17 720.25, 651.42 952.75, 753.14 1030.26, 859.71 1093.22)"
AOI_2_Vegas_img240,"LINESTRING (522.74 0.00, 567.74 93.71, 908.14 802.60, 1029.24 836.50)"
AOI_2_Vegas_img240,"LINESTRING (567.74 93.71, 821.92 0.00)"
AOI_2_Vegas_img240,"LINESTRING (671.31 1300.00, 859.71 1093.22, 1029.24 836.50, 1174.56 516.81, 1201.23 245.64, 1203.62 221.34, 1214.16 0.00)"
AOI_2_Vegas_img240,"LINESTRING (1300.00 786.64, 1169.88 1013.93, 1138.33 1069.03, 934.15 1300.00)"
AOI_2_Vegas_img240,"LINESTRING (1201.23 245.64, 1016.09 233.05)"
AOI_2_Vegas_img240,"LINESTRING (1030.75 1300.00, 1144.33 1176.11, 1227.20 1038.08, 1300.00 916.82)"
AOI_2_Vegas_img240,"LINESTRING (1169.88 1013.93, 1227.20 1038.08)"
AOI_2_Vegas_img240,"LINESTRING (1295.31 1169.76, 1300.00 1172.22)"
AOI_2_Vegas_img963,"LINESTRING (0.00 807.16, 301.09 782.11, 727.26 764.57, 1271.59 742.18, 1300.00 740.96)"
